Time,Pressure,single,double,triple,move
2000/7/18,15941,16956.98247,16039.68636,15229.81706,16972
2000/7/19,17534,16652.18773,16314.87519,15472.77785,16963.33333
2000/7/20,17415,16916.73141,16416.06895,15725.40705,17446.66667
2000/7/21,17391,17066.21199,16566.26769,15932.60562,17433
2000/7/22,17493,17163.64839,16716.25098,16122.70424,17461
2000/7/23,17499,17262.45387,16850.4702,16300.76826,17476
2000/7/24,17436,17333.41771,16974.0653,16465.67884,17418
2000/7/25,17319,17364.1924,17081.87103,16618.19478,17306.33333
2000/7/26,17164,17350.63468,17166.56744,16757.29766,17127
2000/7/27,16898,17294.64427,17221.78761,16880.07859,16841
2000/7/28,16461,17175.65099,17243.64461,16982.5913,16619
2000/7/29,16498,16961.25569,17223.24652,17060.90729,16475.33333
2000/7/30,16467,16822.27899,17144.64928,17109.60906,16400.33333
2000/7/31,16236,16715.69529,17047.93819,17120.12112,16336.33333
2000/8/1,16306,16571.7867,16948.26532,17098.46624,16195
2000/8/2,16043,16492.05069,16835.32173,17053.40597,16067.66667
2000/8/3,15854,16357.33548,16732.34042,16987.9807,16713.33333
2000/8/4,18243,16206.33484,16619.83894,16911.28861,18141.66667
2000/8/5,20328,16817.33439,16495.78771,16823.85371,19997.33333
2000/8/6,21421,17870.53407,16592.25171,16725.43391,20960
2000/8/7,21131,18935.67385,16975.73642,16685.47925,21428.66667
2000/8/8,21734,19594.27169,17563.71765,16772.5564,21254.66667
2000/8/9,20899,20236.19019,18172.88386,17009.90478,20708.66667
2000/8/10,19493,20435.03313,18791.87576,17358.7985,19539
2000/8/11,18225,20152.42319,19284.82297,17788.72168,18288.66667
2000/8/12,17148,19574.19623,19545.10304,18237.55207,17562.66667
2000/8/13,17315,18846.33736,19553.831,18629.81736,17402
2000/8/14,17743,18386.93615,19341.58291,18907.02145,17748
2000/8/15,18186,18193.75531,19055.18888,19037.38989,18030
2000/8/16,18161,18191.42872,18796.75881,19042.72958,17723
2000/8/17,16822,18182.3001,18615.15978,18968.93835,17654.33333
2000/8/18,17980,17774.21007,18485.30188,18862.80478,17537
2000/8/19,17809,17835.94705,18271.97434,18749.55391,17966.66667
2000/8/20,18111,17827.86293,18141.16615,18606.28004,18019
2000/8/21,18137,17912.80405,18047.17519,18466.74587,18115
2000/8/22,18097,17980.06284,18006.86385,18340.87467,18024
2000/8/23,17838,18015.14399,17998.82354,18240.67142,17849.33333
2000/8/24,17613,17962.00079,18003.71968,18168.11706,17683.33333
2000/8/25,17599,17857.30055,17991.20401,18118.79784,17564
2000/8/26,17480,17779.81039,17951.03297,18080.51969,17267.33333
2000/8/27,16723,17689.86727,17899.6662,18041.67368,17161.66667
2000/8/28,17282,17399.80709,17836.72652,17999.07143,17067.66667
2000/8/29,17198,17364.46496,17705.65069,17950.36796,17078.33333
2000/8/30,16755,17314.52547,17603.29497,17876.95278,16788.66667
2000/8/31,16413,17146.66783,17516.66412,17794.85544,16348.66667
2000/9/1,15878,16926.56748,17405.66524,17711.39804,15852.33333
2000/9/2,15266,16611.99724,17261.93591,17619.6782,15235.66667
2000/9/3,14563,16208.19807,17066.95431,17512.35551,14710
2000/9/4,14301,15714.63865,16809.32744,17378.73515,14285
2000/9/5,13991,15290.54705,16480.9208,17207.91284,13948.33333
2000/9/6,13553,14900.68294,16123.80867,16989.81523,13969.33333
2000/9/7,14364,14496.37806,15756.87095,16730.01326,14126.66667
2000/9/8,14463,14456.66464,15378.72308,16438.07057,14519
2000/9/9,14730,14458.56525,15102.10555,16120.26632,14693.66667
2000/9/10,14888,14539.99567,14909.04346,15814.81809,14919.33333
2000/9/11,15140,14644.39697,14798.32912,15543.0857,15083.33333
2000/9/12,15222,14793.07788,14752.14948,15319.65873,15171.66667
2000/9/13,15153,14921.75452,14764.428,15149.40595,15238.33333
2000/9/14,15340,14991.12816,14811.62595,15033.91257,15295
2000/9/15,15392,15095.78971,14865.47662,14967.22658,15201.33333
2000/9/16,14872,15184.6528,14934.57054,14936.70159,15261.33333
2000/9/17,15520,15090.85696,15009.59522,14936.06228,16664.66667
2000/9/18,19602,15219.59987,15033.97374,14958.12216,18445
2000/9/19,20213,16534.31991,15089.66158,14980.87764,20113.66667
2000/9/20,20526,17637.92394,15523.05908,15013.51282,20577
2000/9/21,20992,18504.34676,16157.51854,15166.3767,21370
2000/9/22,22592,19250.64273,16861.567,15463.71925,22157.33333
2000/9/23,22888,20253.04991,17578.28972,15883.07358,22695.33333
2000/9/24,22606,21043.53494,18380.71778,16391.63842,22752.33333
2000/9/25,22763,21512.27446,19179.56293,16988.36223,21528.66667
2000/9/26,19217,21887.49212,19879.37638,17645.72244,20989
2000/9/27,20987,21086.34448,20481.81111,18315.81862,20257.66667
2000/9/28,20569,21056.54114,20663.17112,18965.61637,20709
2000/9/29,20571,20910.2788,20781.18212,19474.88279,20627.33333
2000/9/30,20742,20808.49516,20819.91113,19866.77259,20821.66667
2000/10/1,21152,20788.54661,20816.48634,20152.71415,21009.66667
2000/10/2,21135,20897.58263,20808.10442,20351.84581,21197.66667
2000/10/3,21306,20968.80784,20834.94788,20488.72339,21186.66667
2000/10/4,21119,21069.96549,20875.10587,20592.59074,21136.66667
2000/10/5,20985,21084.67584,20933.56375,20677.34528,20122.33333
2000/10/6,18263,21054.77309,20978.89738,20754.21082,20022
2000/10/7,20818,20217.24116,21001.66009,20821.61679,19959
2000/10/8,20796,20397.46881,20766.33441,20875.62978,20922.66667
2000/10/9,21154,20517.02817,20655.67473,20842.84117,21101
2000/10/10,21353,20708.11972,20614.08076,20786.69124,21382
2000/10/11,21639,20901.5838,20642.29245,20734.9081,21563.33333
2000/10/12,21698,21122.80866,20720.07986,20707.1234,21707
2000/10/13,21784,21295.36606,20840.8985,20711.01034,21762.33333
2000/10/14,21805,21441.95624,20977.23877,20749.97679,21689
2000/10/15,21478,21550.86937,21116.65401,20818.15538,20833.33333
2000/10/16,19217,21529.00856,21246.91862,20907.70497,20520.33333
2000/10/17,20866,20835.40599,21331.5456,21009.46906,20202.66667
2000/10/18,20525,20844.58419,21182.70372,21106.09203,20535.66667
2000/10/19,20216,20748.70894,21081.26786,21129.07553,20272.33333
2000/10/20,20076,20588.89626,20981.50018,21114.73323,20080
2000/10/21,19948,20435.02738,20863.71901,21074.76332,19924.66667
2000/10/22,19750,20288.91917,20735.11152,21011.45002,19538.33333
2000/10/23,18917,20127.24342,20601.25381,20928.54847,18890
2000/10/24,18003,19764.17039,20459.05069,20830.36007,18024.66667
2000/10/25,17154,19235.81927,20250.5866,20718.96726,16847.33333
2000/10/26,15385,18611.27349,19946.1564,20578.45306,17109
