Time,Pressure,single,double,triple,move
2001/1/26,19833,19585.47123,19535.30837,19643.06269,19786
2001/1/27,19926,19659.72986,19550.35723,19610.73639,19941.66667
2001/1/28,20066,19739.6109,19583.16902,19592.62265,19836.33333
2001/1/29,19517,19837.52763,19630.10159,19589.78656,19890.33333
2001/1/30,20088,19741.36934,19692.3294,19601.88107,19866
2001/1/31,19993,19845.35854,19707.04138,19629.01557,19935.66667
2001/2/1,19726,19889.65098,19748.53653,19652.42331,19746
2001/2/2,19519,19840.55568,19790.87086,19681.25728,19384
2001/2/3,18907,19744.08898,19805.77631,19714.14135,18911.66667
2001/2/4,18309,19492.96229,19787.27011,19741.63184,18189.66667
2001/2/5,17353,19137.7736,19698.97776,19755.32332,17423.33333
2001/2/6,16608,18602.34152,19530.61651,19738.41965,16787
2001/2/7,16400,18004.03906,19252.13402,19676.07871,16105.66667
2001/2/8,15309,17522.82734,18877.70553,19548.8953,15882.33333
2001/2/9,15938,16858.67914,18471.24207,19347.53837,15693.33333
2001/2/10,15833,16582.4754,17987.47319,19084.64948,15941
2001/2/11,16052,16357.63278,17565.97386,18755.4966,15933
2001/2/12,15914,16265.94295,17203.47153,18398.63977,15878.33333
2001/2/13,15669,16160.36006,16922.21296,18040.0893,15466.33333
2001/2/14,14816,16012.95204,16693.65709,17704.7264,14997.66667
2001/2/15,14508,15653.86643,16489.44557,17401.40561,14566.33333
2001/2/16,14375,15310.1065,16238.77183,17127.8176,14443.66667
2001/2/17,14448,15029.57455,15960.17223,16861.10387,14194
2001/2/18,13759,14855.10219,15680.99293,16590.82438,14281.33333
2001/2/19,14637,14526.27153,15433.22571,16317.87494,14341.33333
2001/2/20,14628,14559.49007,15161.13945,16052.48017,14584
2001/2/21,14487,14580.04305,14980.64464,15785.07796,14413
2001/2/22,14124,14552.13013,14860.46416,15543.74796,15320.33333
2001/2/23,17350,14423.69109,14767.96395,15338.76282,16803
2001/2/24,18935,15301.58377,14664.6821,15167.52316,18329.66667
2001/2/25,18704,16391.60864,14855.7526,15016.67084,18807.33333
2001/2/26,18783,17085.32605,15316.50941,14968.39537,18877.66667
2001/2/27,19146,17594.62823,15847.1544,15072.82958,18393.66667
